root_label,root_path,relative_run_dir,run_dir,family,case_slug,config_path,config_exists,weights_path,dataset,non_linearity,dims,input_gain,voltage_amp,current_amp,weight_min,weight_max,exp_clip,batch_size,rel_tol,vn_tol,num_iterations,single_diode_updater,double_diode_updater,adaptive_equilibrium,use_polish,max_newton_iters,overrelaxation_factor,learning_rate,amplifier,validation_accuracy,validation_correct,validation_total,spice_npz_path,spice_npz_present,spice_timing_json_path,spice_timing_json_present,spice_timing_total_seconds,spice_timing_simulation_seconds,spice_timing_netlist_seconds,error_p90_path,error_p90_present,error_p90,wall_time_path,wall_time_present,run_status
double_diode_3x256_single_run_in_progress,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_3x256_single_run_b1_20260519-20260519-063956,double_diode_exponential_3x256/20260519-064029_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_3x256_single_run_b1_20260519-20260519-063956/double_diode_exponential_3x256/20260519-064029_double_diode_exponential,double_diode_exponential_3x256,double_diode_exponential_3x256,<scratch>/validation_batch1_configs_20260518/double_3x256.json,True,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt,digits,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,1,1e-05,1e-06,512,custom,overrelaxed,True,True,9,1.4,"[0.3, 0.3, 0.3, 0.3]",,0.9027777777777778,325,360,,False,,False,,,,,False,,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_3x256_single_run_b1_20260519-20260519-063956/wall_time.txt,True,validation_only_or_in_progress
double_diode_replacement,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819,double_diode_exponential_3x256/20260518-125051_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x256/20260518-125051_double_diode_exponential,double_diode_exponential_3x256,double_diode_exponential_3x256,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/config/config_validate_original_double_diode_exponential.json,True,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt,digits,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,10,1e-05,1e-06,512,custom,overrelaxed,True,True,9,1.4,"[0.3, 0.3, 0.3, 0.3]",,0.9027777777777778,325,360,,False,,False,,,,,False,,.,True,validation_only_or_in_progress
double_diode_replacement,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819,double_diode_exponential_3x64/20260518-124823_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential,double_diode_exponential_3x64,double_diode_exponential_3x64,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/config/config_validate_original_double_diode_exponential.json,True,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt,digits,double_diode_exponential,"[128, 64, 64, 64, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,10,1e-05,1e-06,512,custom,float64_overrelaxed,True,True,9,1.2,"[0.3, 0.3, 0.3, 0.3]",,0.9194444444444444,331,360,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential/validation_states_spice_layers.npz,True,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential/validation_states_spice_layers_metadata.json,True,138.92970724403858,137.8485182048753,0.06501024682074785,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.2789200887188366e-05,.,True,complete_with_spice_timing_json
double_diode_replacement,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819,double_diode_exponential_3x64_batch1/20260518-231929_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64_batch1/20260518-231929_double_diode_exponential,double_diode_exponential_3x64_batch1,double_diode_exponential_3x64_batch1,<scratch>/validation_batch1_configs_20260518/double_3x64.json,True,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt,digits,double_diode_exponential,"[128, 64, 64, 64, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,1,1e-05,1e-06,512,custom,float64_overrelaxed,True,True,9,1.2,"[0.3, 0.3, 0.3, 0.3]",,0.9194444444444444,331,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64_batch1/20260518-231929_double_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.2784065671213276e-05,.,True,complete_with_error_summary_only
high_accuracy_replacement,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011,single_diode_exponential_1x64/20260518-114015_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential,single_diode_exponential_1x64,single_diode_exponential_1x64,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_1/hidden_64/high_accuracy_lpw_v_off_0p8_until92_20260504/config/config_validate_original_single_diode.json,True,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_1/hidden_64/high_accuracy_lpw_v_off_0p8_until92_20260504/training_lpw_bp/20260504-172434_lpw_diode/model_test_accuracy_0p92.pt,digits,single_diode_exponential,"[128, 64, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,128,overrelaxed,overrelaxed,True,True,8,1,"[0.1, 0.1]",,0.9138888888888889,329,360,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential/validation_states_spice_layers.npz,True,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential/validation_states_spice_layers_metadata.json,True,59.305170397274196,58.25535681191832,0.0339289428666234,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.5541532226706025e-05,.,True,complete_with_spice_timing_json
high_accuracy_replacement,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011,single_diode_exponential_3x128/20260518-114505_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential,single_diode_exponential_3x128,single_diode_exponential_3x128,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/config/config_well_trained_voltage_amp4_input_gain17.json,True,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/source/well_trained_voltage_amp2_model_best.pt,digits,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1e-07,100.0,100,10,1e-05,1e-08,128,custom,float64,True,False,32,1,"[0.36804738847042845, 0.2350663091422778, 0.13196208090589237, 0.015558928515932262]",,0.8777777777777778,316,360,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential/validation_states_spice_layers.npz,True,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential/validation_states_spice_layers_metadata.json,True,1686.4958370802924,1685.2659834986553,0.1949526323005557,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,0.012241963379994548,.,True,complete_with_spice_timing_json
high_accuracy_replacement,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011,single_diode_exponential_3x128_batch1/20260518-231928_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128_batch1/20260518-231928_single_diode_exponential,single_diode_exponential_3x128_batch1,single_diode_exponential_3x128_batch1,<scratch>/validation_batch1_configs_20260518/single_3x128.json,True,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/source/well_trained_voltage_amp2_model_best.pt,digits,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-08,128,custom,float64,True,False,32,1,"[0.36804738847042845, 0.2350663091422778, 0.13196208090589237, 0.015558928515932262]",,0.8777777777777778,316,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,0.012240244234309219,.,True,complete_with_error_summary_only
high_accuracy_replacement,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011,single_diode_exponential_3x64/20260518-114128_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential,single_diode_exponential_3x64,single_diode_exponential_3x64,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/config/config_validate_original_single_diode_input_gain17.json,True,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/training_lpw_bp/20260512-101258_lpw_diode/model_best.pt,digits,single_diode_exponential,"[128, 64, 64, 64, 10]",17.0,4.0,1.0,1e-07,100.0,100,10,1e-05,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.4, 0.8, 0.3, 0.3]",,0.8944444444444445,322,360,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential/validation_states_spice_layers.npz,True,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential/validation_states_spice_layers_metadata.json,True,186.35230378434062,185.26921815425158,0.06625239923596382,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,6.797022314976318e-05,.,True,complete_with_spice_timing_json
high_accuracy_replacement,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011,single_diode_exponential_3x64_batch1/20260518-231928_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64_batch1/20260518-231928_single_diode_exponential,single_diode_exponential_3x64_batch1,single_diode_exponential_3x64_batch1,<scratch>/validation_batch1_configs_20260518/single_3x64.json,True,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/training_lpw_bp/20260512-101258_lpw_diode/model_best.pt,digits,single_diode_exponential,"[128, 64, 64, 64, 10]",17.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.4, 0.8, 0.3, 0.3]",,0.8944444444444445,322,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,9.130020219721943e-05,.,True,complete_with_error_summary_only
single_diode_triplet_epoch3_batch1,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation_batch1,20260518-231928_single_diode_exponential,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation_batch1/20260518-231928_single_diode_exponential,20260518-231928_single_diode_exponential,20260518-231928_single_diode_exponential,<scratch>/validation_batch1_configs_20260518/triplet_epoch3.json,True,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/weights/model.pt,digits,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,512,overrelaxed,float64,True,True,32,1.4,"[0.05, 0.2, 0.15, 0.2]",,0.9222222222222223,332,360,,False,,False,,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.598938975750635e-05,.,True,complete_with_error_summary_only
table1_reference,<source-tree>/labs/figures_for_paper_digits/timings/selected_for_paper/reruns_table1_reference_20260429-113041,double_diode_exponential/hidden_3/hidden_256/20260429-113044_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/selected_for_paper/reruns_table1_reference_20260429-113041/double_diode_exponential/hidden_3/hidden_256/20260429-113044_double_diode_exponential,double_diode_exponential,double_diode_exponential/hidden_3/hidden_256,<source-tree>/labs/figures_for_paper_digits/timings/selected_for_paper/runs/double_diode_exponential/hidden_3/hidden_256/table1_reference/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/selected_for_paper/runs/double_diode_exponential/hidden_3/hidden_256/table1_reference/weights/weights.pt,digits,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,1,1e-05,1e-06,512,custom,overrelaxed,True,True,9,1.4,"[0.3, 0.3, 0.3, 0.3]",,0.8277777777777777,298,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/selected_for_paper/reruns_table1_reference_20260429-113041/double_diode_exponential/hidden_3/hidden_256/20260429-113044_double_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.1815367642927831e-05,.,True,complete_with_error_summary_only
